0,1,2,3,4,5,6,7,8,9
0.6381196581196581,0.6552136752136752,0.7064957264957265,0.6979487179487179,0.6210256410256411,0.6210256410256411,0.6552136752136752,0.7235897435897436,0.6723076923076923,0.7235897435897436
0.6466666666666666,0.6210256410256411,0.6210256410256411,0.6210256410256411,0.5868376068376068,0.6381196581196581,0.6210256410256411,0.6894017094017094,0.5868376068376068,0.6723076923076923
0.6723076923076923,0.6723076923076923,0.6979487179487179,0.6295726495726496,0.6466666666666666,0.6637606837606838,0.6466666666666666,0.7064957264957265,0.6723076923076923,0.7064957264957265
0.6210256410256411,0.6637606837606838,0.6637606837606838,0.6124786324786324,0.6039316239316239,0.5953846153846154,0.6210256410256411,0.6894017094017094,0.6124786324786324,0.6979487179487179
0.6552136752136752,0.6723076923076923,0.7235897435897436,0.6637606837606838,0.6552136752136752,0.6466666666666666,0.6381196581196581,0.6723076923076923,0.7150427350427351,0.7150427350427351
0.6466666666666666,0.6381196581196581,0.6723076923076923,0.6295726495726496,0.5953846153846154,0.6552136752136752,0.6381196581196581,0.6637606837606838,0.6723076923076923,0.7150427350427351
0.6894017094017094,0.6552136752136752,0.7150427350427351,0.6637606837606838,0.6381196581196581,0.6723076923076923,0.6552136752136752,0.6894017094017094,0.6808547008547008,0.7150427350427351
0.6552136752136752,0.6466666666666666,0.6466666666666666,0.6552136752136752,0.5953846153846154,0.6381196581196581,0.6381196581196581,0.6723076923076923,0.6381196581196581,0.6808547008547008
0.7064957264957265,0.6723076923076923,0.6808547008547008,0.6894017094017094,0.5953846153846154,0.6808547008547008,0.6210256410256411,0.6894017094017094,0.6808547008547008,0.7150427350427351
0.6723076923076923,0.6552136752136752,0.6808547008547008,0.6637606837606838,0.6124786324786324,0.6295726495726496,0.6210256410256411,0.6808547008547008,0.6295726495726496,0.7064957264957265
0.6723076923076923,0.6637606837606838,0.7064957264957265,0.6979487179487179,0.6210256410256411,0.6637606837606838,0.6124786324786324,0.6723076923076923,0.6808547008547008,0.7150427350427351
