0,1,2,3,4,5,6,7,8,9
0.8282485692696172,0.8061859674107229,0.7957835968003689,0.805498510133389,0.03929664306377966,0.002805880683826363,-0.032231653063554584,0.06870452971040886,0.7938633169816034,-0.020862076079979256
0.8715090340716881,0.8360795466549682,0.8109729932474555,0.8244536830187413,0.0441295599038175,0.07898370766301832,0.09980957956232006,0.17008640611574266,0.806366016807696,-0.001248345227223062
0.883269174293178,0.8438556820229203,0.8302537910785143,0.8274072426082146,0.15657621879327854,0.08284899434562631,0.03878772052346568,0.1779307696370035,0.8262700052818169,0.03092377974886062
0.8867765816945818,0.8523522737299379,0.842953250585149,0.8308945481556274,0.15180231653590215,0.10874637725212433,0.07814941310825685,0.19959327951654582,0.8273347409508667,0.052278919705903475
0.89035581602432,0.8584238870292069,0.8495027511026543,0.8301421657294463,0.14294446653514326,0.12187601493121059,0.11943569385737285,0.2081105355706937,0.8285401824299493,0.05558335015612891
0.8917451475504535,0.8646410425931851,0.8496002324611271,0.829661408503233,0.16532983007034951,0.10047343440889989,0.1442654938019412,0.20665864668933787,0.8377815338483585,0.07637112477419317
0.8877161814618898,0.8635335937180796,0.8551873779517517,0.8309622464155141,0.17480916841399052,0.1296939810114146,0.13669353917006088,0.19862516614743309,0.8387787919233275,0.07953142192956686
0.8851173740593433,0.8618205615118727,0.8590362244291565,0.8324497742225856,0.18778334388336726,0.1528721164293706,0.152895924124677,0.21426597694827432,0.8392337446088922,0.07115637669701336
0.8849888282674048,0.8627956718694175,0.8574777341933993,0.8330390553129593,0.19121837694935861,0.15741640939563017,0.14889615665990397,0.19519413740376979,0.8377242996345633,0.08058414188179197
0.883387285965963,0.8624236909544724,0.8557842373891773,0.8326782826147308,0.20586581512595503,0.15824449347050973,0.1602927163576554,0.21102776269488965,0.8353015406873222,0.08629928380894858
0.8820919473714145,0.8645108489153348,0.8570178641975145,0.836346027930534,0.1955835860922589,0.16216585486711688,0.14205901952743238,0.20386478725465895,0.8336962118635868,0.09176628257144914
