0,1,2,3,4,5,6,7,8,9
0.22028218696991067,-0.11172344296805735,-0.049252435906874434,0.05928147385157369,0.01430770219046153,-0.022193426614433003,-0.05621717558039706,0.04981289807852708,-0.11319767106100186,-0.05424597190529744
0.1893762730387281,0.03095751440057039,-0.01665432162807799,0.08790267851036394,0.01998305952841319,0.05429013504529824,0.07602850132971818,0.14508860581306773,0.021942380440406323,-0.025933454356585433
0.21336830766759377,0.031216080632326854,0.03966659135210894,0.10384389090910308,0.1317613375213941,0.05785339972209959,0.01568516331717464,0.15291909883319868,0.04945787197310404,0.005920967958193985
0.2052532735617573,0.09216329695506166,0.07318718201661924,0.09462531888642979,0.1290226702008084,0.08482088340654294,0.06120394696013444,0.1725595193094487,0.06618629809435651,0.02713471388831225
0.2045750131717924,0.1258337146350287,0.08492097505487674,0.08377387225198653,0.11788052225294067,0.09613200065071816,0.09450740519998103,0.1828013762705857,0.06617311201649924,0.0305809989663204
0.18986502868988267,0.14226450315877684,0.08836879965386492,0.08572335777641006,0.14032802348690446,0.07561894014785565,0.12106312553952304,0.18076232919981053,0.06443913291412552,0.05136606366474662
0.19734780294099155,0.11771008218956637,0.0982230109371567,0.09950603917152458,0.15161165558251236,0.10629531340443411,0.11170264225559258,0.17181449744943125,0.09596402444095155,0.054332830241122135
0.19258564039586848,0.11861337818586638,0.13461524946999961,0.10439978743459456,0.16583814187583149,0.12676684796343532,0.12801776559522762,0.19092097300962177,0.10446369215258612,0.04650203705503443
0.18446878329970565,0.1148248351897392,0.15980866444593425,0.09554055580580258,0.1666578219823013,0.1324542160786493,0.12386936773081293,0.16464843398769494,0.10240038810355091,0.05731806987801748
0.1795761248089596,0.11665052740130778,0.16465599098123077,0.11199603700870099,0.18033774690857388,0.13391898760100376,0.13529389587682075,0.18647202003413657,0.1071250834214751,0.061298961446381486
0.1850917282438084,0.11231979862048404,0.1732084625187005,0.11653262543816446,0.17384099303907688,0.13532114340888182,0.11705652223522857,0.17994715336856418,0.12120423928813374,0.06676435794031278
