0,1,2,3,4,5,6,7,8,9
0.8873239436619719,0.8309859154929577,0.7746478873239436,0.9154929577464789,0.8873239436619719,0.9014084507042254,0.8309859154929577,0.8873239436619719,0.9014084507042254,0.8732394366197183
0.8450704225352113,0.7323943661971831,0.5492957746478874,0.8028169014084507,0.7746478873239436,0.8309859154929577,0.8028169014084507,0.704225352112676,0.7887323943661971,0.8591549295774648
0.8591549295774648,0.8732394366197183,0.7746478873239436,0.9014084507042254,0.8732394366197183,0.9295774647887324,0.8169014084507042,0.8732394366197183,0.8732394366197183,0.8873239436619719
0.8450704225352113,0.8309859154929577,0.7746478873239436,0.8873239436619719,0.8732394366197183,0.9295774647887324,0.7887323943661971,0.8873239436619719,0.8873239436619719,0.8873239436619719
0.8450704225352113,0.8450704225352113,0.7887323943661971,0.8873239436619719,0.8732394366197183,0.9436619718309859,0.8028169014084507,0.9014084507042254,0.9014084507042254,0.8873239436619719
0.8450704225352113,0.8450704225352113,0.7887323943661971,0.8732394366197183,0.8732394366197183,0.9154929577464789,0.7887323943661971,0.8591549295774648,0.8732394366197183,0.8591549295774648
0.8591549295774648,0.8732394366197183,0.8028169014084507,0.9014084507042254,0.8732394366197183,0.9154929577464789,0.8169014084507042,0.8591549295774648,0.8732394366197183,0.8873239436619719
0.8591549295774648,0.8450704225352113,0.7887323943661971,0.8591549295774648,0.8732394366197183,0.9154929577464789,0.8028169014084507,0.8591549295774648,0.8732394366197183,0.8591549295774648
0.8591549295774648,0.8591549295774648,0.8028169014084507,0.8873239436619719,0.8732394366197183,0.9154929577464789,0.8169014084507042,0.8591549295774648,0.9014084507042254,0.8591549295774648
0.8591549295774648,0.8309859154929577,0.8028169014084507,0.8732394366197183,0.8732394366197183,0.9154929577464789,0.8169014084507042,0.8591549295774648,0.8873239436619719,0.8591549295774648
0.8732394366197183,0.8732394366197183,0.8028169014084507,0.8873239436619719,0.8732394366197183,0.9154929577464789,0.8309859154929577,0.8732394366197183,0.9014084507042254,0.8591549295774648
